"TYPE","VOCAB","CODE","STANDARD_CONCEPT_ID","STANDARD_VOCABULARY_ID","STANDARD_DOMAIN_ID"
"TreatFracDisHipFemur","ICD10PCS","0QS705Z",2768661,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS706Z",2768662,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS70BZ",2768663,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS70CZ",2768664,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS70DZ",2768665,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS70ZZ",2768666,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS734Z",2768667,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS735Z",2768668,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS736Z",2768669,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS73BZ",2768670,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS73CZ",2768671,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS73DZ",2768672,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS73ZZ",2768673,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS744Z",2768674,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS745Z",2768675,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS746Z",2768676,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS74BZ",2768677,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS74CZ",2768678,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS74DZ",2768679,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS74ZZ",2768680,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS7XZZ",2768681,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS804Z",2768682,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS805Z",2768683,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS806Z",2768684,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS80BZ",2768685,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS80CZ",2768686,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS80DZ",2768687,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS80ZZ",2768688,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS834Z",2768689,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS835Z",2768690,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS836Z",2768691,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS83BZ",2768692,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS83CZ",2768693,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS83DZ",2768694,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS83ZZ",2768695,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS844Z",2768696,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS845Z",2768697,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS846Z",2768698,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS84BZ",2768699,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS84CZ",2768700,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS84DZ",2768701,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS84ZZ",2768702,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS8XZZ",2768703,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS904Z",2768704,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS905Z",2768705,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS906Z",2768706,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS90BZ",2768707,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS90CZ",2768708,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS90DZ",2768709,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS90ZZ",2768710,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS934Z",2768711,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS935Z",2768712,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS936Z",2768713,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS93BZ",2768714,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS93CZ",2768715,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS93DZ",2768716,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS93ZZ",2768717,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS944Z",2768906,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS945Z",2768907,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS946Z",2768908,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS94BZ",2768909,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS94CZ",2768910,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS94DZ",2768911,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS94ZZ",2768912,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QS9XZZ",2768913,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB04Z",2768914,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB05Z",2768915,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB06Z",2768916,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB0BZ",2768917,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB0CZ",2768918,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB0DZ",2768919,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB0ZZ",2768920,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB34Z",2768921,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB35Z",2768922,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB36Z",2768923,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB3BZ",2768924,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB3CZ",2768925,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB3DZ",2768926,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB3ZZ",2768927,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB44Z",2768928,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB45Z",2768929,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB46Z",2768930,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB4BZ",2768931,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB4CZ",2768932,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB4DZ",2768933,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSB4ZZ",2768934,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSBXZZ",2768935,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC04Z",2768936,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC05Z",2768937,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC06Z",2768938,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC0BZ",2768939,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC0CZ",2768940,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC0DZ",2768941,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC0ZZ",2768942,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC34Z",2768943,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC35Z",2768944,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC36Z",2768945,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC3BZ",2768946,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC3CZ",2768947,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC3DZ",2768948,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC3ZZ",2768949,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC44Z",2768950,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC45Z",2768951,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC46Z",2768952,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC4BZ",2768953,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC4CZ",2768954,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC4DZ",2768955,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSC4ZZ",2768956,"ICD10PCS","Procedure"
"TreatFracDisHipFemur","ICD10PCS","0QSCXZZ",2768957,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSD04Z",2768958,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSD05Z",2768959,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSD0ZZ",2768960,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSD34Z",2768961,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSD35Z",2768962,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSD3ZZ",2768963,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSD44Z",2768964,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSD45Z",2768965,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSD4ZZ",2768966,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSDXZZ",2768967,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSF04Z",2768968,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSF05Z",2769163,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSF0ZZ",2769164,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSF34Z",2769165,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSF35Z",2769166,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSF3ZZ",2769167,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSF44Z",2769168,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSF45Z",2769169,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSF4ZZ",2769170,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSFXZZ",2769171,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG04Z",2769172,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG05Z",2769173,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG06Z",2769174,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG0BZ",2769175,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG0CZ",2769176,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG0DZ",2769177,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG0ZZ",2769178,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG34Z",2769179,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG35Z",2769180,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG36Z",2769181,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG3BZ",2769182,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG3CZ",2769183,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG3DZ",2769184,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG3ZZ",2769185,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG44Z",2769186,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG45Z",2769187,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG46Z",2769188,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG4BZ",2769189,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG4CZ",2769190,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG4DZ",2769191,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSG4ZZ",2769192,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSGXZZ",2769193,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH04Z",2769194,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH05Z",2769195,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH06Z",2769196,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH0BZ",2769197,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH0CZ",2769198,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH0DZ",2769199,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH0ZZ",2769200,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH34Z",2769201,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH35Z",2769202,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH36Z",2769203,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH3BZ",2769204,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH3CZ",2769205,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH3DZ",2769206,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH3ZZ",2769207,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH44Z",2769208,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH45Z",2769209,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH46Z",2769210,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH4BZ",2769211,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH4CZ",2769212,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH4DZ",2769213,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSH4ZZ",2769214,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSHXZZ",2769215,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ04Z",2769216,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ05Z",2769217,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ06Z",2769218,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ0BZ",2769219,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ0CZ",2769220,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ0DZ",2769221,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ0ZZ",2769222,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ34Z",2769223,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ35Z",2769224,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ36Z",2769225,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ3BZ",2769414,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ3CZ",2769415,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ3DZ",2769416,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ3ZZ",2769417,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ44Z",2769418,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ45Z",2769419,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ46Z",2769420,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ4BZ",2769421,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ4CZ",2769422,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ4DZ",2769423,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJ4ZZ",2769424,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSJXZZ",2769425,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK04Z",2769426,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK05Z",2769427,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK06Z",2769428,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK0BZ",2769429,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK0CZ",2769430,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK0DZ",2769431,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK0ZZ",2769432,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK34Z",2769433,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK35Z",2769434,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK36Z",2769435,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK3BZ",2769436,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK3CZ",2769437,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK3DZ",2769438,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK3ZZ",2769439,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK44Z",2769440,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK45Z",2769441,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK46Z",2769442,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK4BZ",2769443,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK4CZ",2769444,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK4DZ",2769445,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSK4ZZ",2769446,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSKXZZ",2769447,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSL04Z",2769448,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSL05Z",2769449,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSL0ZZ",2769450,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSL34Z",2769451,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSL35Z",2769452,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSL3ZZ",2769453,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSL44Z",2769454,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSL45Z",2769455,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSL4ZZ",2769456,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSLXZZ",2769457,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSM04Z",2769458,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSM05Z",2769459,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSM0ZZ",2769460,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSM34Z",2769461,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSM35Z",2769462,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSM3ZZ",2769463,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSM44Z",2769464,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSM45Z",2769465,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSM4ZZ",2769466,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSMXZZ",2769467,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN042",43017766,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN04Z",2769468,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN052",43017767,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN05Z",2769469,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN0Z2",43017768,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN0ZZ",2769470,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN342",43017769,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN34Z",2769471,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN352",43017770,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN35Z",2769472,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN3Z2",43017771,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN3ZZ",2769473,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN442",43017772,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN44Z",2769474,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN452",43017773,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN45Z",2769475,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN4Z2",43017774,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSN4ZZ",2769476,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSNXZ2",43017775,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSNXZZ",2769477,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP042",43017776,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP04Z",2769665,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP052",43017777,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP05Z",2769666,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP0Z2",43017778,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP0ZZ",2769667,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP342",43017779,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP34Z",2769668,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP352",43017780,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP35Z",2769669,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP3Z2",43017781,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP3ZZ",2769670,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP442",43017782,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP44Z",2769671,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP452",43017783,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP45Z",2769672,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP4Z2",43017784,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSP4ZZ",2769673,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSPXZ2",43017785,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSPXZZ",2769674,"ICD10PCS","Procedure"
"TreatFracDisLowExtremity","ICD10PCS","0QSQ04Z",2769675,"ICD10PCS","Procedure"
